id,created_at,text
1245474145778970627,2020-04-01 22:12:30,To those working around the clock on the front lines - from farmers and seafood processors to delivery drivers and air cargo workers - we really can’t thank you enough for the work you’re doing. We’ll keep doing everything we can to support you and keep you safe.
1245474109124939778,2020-04-01 22:12:22,"Aux travailleurs de première ligne - qu’ils soient livreurs, transformateurs de produits de la mer ou employés aux aéroports - merci du fond du cœur pour tout ce que vous faites. On va continuer à faire tout ce qu’on peut pour vous appuyer et vous protéger."
1245448718561796097,2020-04-01 20:31:28,"Spoke on the phone with President @CyrilRamaphosa of South Africa today. We talked about the latest COVID-19 developments and shared with each other the measures we’re taking to keep people safe and support our economies. For more on our call, click here: https://t.co/WhtwS9jEet"
1245448697627975681,2020-04-01 20:31:23,J’ai parlé au téléphone avec le président @CyrilRamaphosa d’Afrique du Sud aujourd’hui. Nous avons discuté des récents développements concernant la COVID-19 et des mesures que nous prenons pour protéger les gens et nos économies. Détails : https://t.co/2m77hLplax
1245426999843266561,2020-04-01 19:05:10,"To speed the process up, we’re recommending that you register online and choose to receive direct deposits. So to create your account and get everything ready, click here: https://t.co/877YMB6Vgz"
1245426998459146241,2020-04-01 19:05:10,"If you’ve lost your income because of COVID-19, the Canada Emergency Response Benefit will give you $2,000 a month for up to 4 months. It doesn’t matter whether you worked full time, on contract, or were self-employed - you qualify and can apply starting the week of April 6th."
1245426930565943302,2020-04-01 19:04:53,"Pour accélérer le processus, inscrivez-vous en ligne et optez pour le dépôt direct. Pour créer votre compte et tout préparer, cliquez ici : https://t.co/WTGcSJImTL"
1245426929081167873,2020-04-01 19:04:53,"Si vous avez perdu votre revenu à cause de la COVID-19, la Prestation canadienne d’urgence vous donnera 2 000 $ par mois pendant 4 mois. Que vous travailliez à temps plein, à contrat ou à votre compte, vous pouvez présenter une demande à partir de la semaine du 6 avril."
1245368673403056128,2020-04-01 15:13:24,"WATCH HERE: In just a few minutes, I’ll be back out to give my daily update on the COVID-19 situation and to talk about the work we’re doing to help you, your business, and your workers. Tune in for the details: https://t.co/vHGGEXTZPX"
1245368640188362752,2020-04-01 15:13:16,"À VOIR : Dans quelques minutes, je serai de retour pour faire ma mise à jour quotidienne sur la COVID-19 et vous parler de ce qu’on fait pour vous aider, vous, votre entreprise et vos travailleurs. Regardez ici : https://t.co/EBj7lF1h7C"
1245139169934016517,2020-04-01 00:01:26,"While many of us are working from home, there are others who aren’t able to do that - like the truck drivers who are working day and night to make sure our shelves are stocked. So when you can, please #ThankATrucker for everything they’re doing and help them however you can."
1245139155576897537,2020-04-01 00:01:22,"Alors que plusieurs d’entre nous travaillent de la maison, d’autres n’en sont pas capables, comme les camionneurs qui travaillent jour et nuit pour s’assurer que nos étagères sont bien remplies. Si vous en avez la chance, dites-leur merci et aidez-les comme vous le pouvez."
1245123602464333834,2020-03-31 22:59:34,"As we work with businesses to fight COVID-19, I’d like to thank those that have donated personal protective equipment and sanitizing supplies to our health care workers on the front line - including @Foundation_Ma, @HomeDepotCanada, and @Suncor."
1245123575582994434,2020-03-31 22:59:28,"Alors qu’on lutte tous contre la COVID-19, j’aimerais remercier les entreprises qui ont fait don d’équipements de protection personnelle et de produits désinfectants à nos travailleurs de la santé en première ligne, dont @Foundation_Ma, @HomeDepotCanada et @Suncor."
1245105659215052800,2020-03-31 21:48:16,"We’re a diverse country, and we get stronger every day when we embrace and celebrate who we are. So to the transgender community, know that we see you. We support you. And we’ll keep working with you to make our country more inclusive for everyone. #TransDayOfVisibility https://t.co/HZrtBWdOfG"
1245105640252542977,2020-03-31 21:48:12,Notre pays diversifié devient encore plus fort chaque jour où nous célébrons qui nous sommes. À la communauté transgenre : nous sommes là pour vous et nous continuerons de travailler avec vous pour rendre notre pays plus inclusif. #JournéeDeLaVisibilitéTrans https://t.co/lEP3ANVOEm
1245077421512163328,2020-03-31 19:56:04,"Congratulations to Greta Bossenmaier on this new appointment. Having served Canadians with dedication and integrity for more than three decades, including most recently as my National Security and Intelligence Advisor, she has the knowledge and experience to make a difference. https://t.co/UHKtMoVyoj"
1245077400360300544,2020-03-31 19:55:59,"Félicitations à Greta Bossenmaier pour cette nomination. Ayant servi les Canadiens avec dévouement et intégrité pendant plus de 30 ans, y compris en tant que conseillère à la sécurité nationale et au renseignement, elle possède les compétences pour changer les choses. https://t.co/6i64QY49zm"
1245059356003098626,2020-03-31 18:44:17,"To get the Canada Emergency Response Benefit faster once applications are open, you can sign up in advance for My Account through the @CanRevAgency. And if you can, choose direct deposit to get money into your account sooner. ➡️ https://t.co/8ACNQzODAh https://t.co/BI0oPuXG4r"
1245059295038918656,2020-03-31 18:44:02,"Pour recevoir la Prestation canadienne d’urgence plus vite quand le portail sera ouvert, inscrivez-vous à l’avance à Mon Dossier sur le site de l’@AgenceRevCan. Optez pour le dépôt direct afin que l’argent soit déposé directement dans votre compte. ➡️ https://t.co/BIFKhylsnS https://t.co/SU5V0K5j28"
1245028707976257536,2020-03-31 16:42:30,"Since asking businesses to join the fight against COVID-19, we’ve spoken with almost 3,000 of them who’ve reached out and offered to help. And as the demand for health supplies goes up, we’re working together so Canada is able to keep up. Get more details: https://t.co/sdv7wYBwFz"
1245028706915102720,2020-03-31 16:42:29,"Through the Next Generation Manufacturing Supercluster, we’re helping companies here at home develop vaccines, ventilators, and more. And we’re investing $2 billion to purchase protective personal equipment - including for bulk purchases with provinces and territories."
1245028705812037632,2020-03-31 16:42:29,"We’ve signed new agreements with three Canadian companies so they can make portable ventilators, surgical masks, and test kits. We’ve also signed letters of intent with five other companies to produce more test kits, hand sanitizer, and protective masks and gowns."
1245028704323022849,2020-03-31 16:42:29,"Right across the country, Canadian businesses are stepping up to help our health care workers. And together, we’re making progress and delivering critical supplies so those on the front line have the tools they need to keep you safe."
1245028647066652673,2020-03-31 16:42:15,"Depuis qu’on a demandé aux entreprises de combattre la COVID-19 avec nous, près de 3 000 entreprises nous ont offert leur aide. Comme la demande pour des fournitures médicales est en hausse, on travaille ensemble pour que le Canada suive la cadence. Info : https://t.co/ni88JR1jCB"
1245028646072565761,2020-03-31 16:42:15,"Grâce à la Supergrappe de la fabrication de prochaine génération, on aide des entreprises d’ici à développer des vaccins, des respirateurs et bien plus. Et on investit 2 G$ dans l’achat d’équipement de protection, y compris des achats en vrac avec les provinces et territoires."
1245028645107838978,2020-03-31 16:42:15,"On a conclu des accords avec 3 entreprises canadiennes pour la fabrication de respirateurs, de masques et de trousses de dépistage. On a aussi signé des lettres d’intention avec 5 autres entreprises pour du désinfectant, des tests de dépistage, des masques et des blouses."
1245028643820261376,2020-03-31 16:42:14,"Partout au pays, les entreprises canadiennes soutiennent nos travailleurs de la santé. Et, ensemble, on fait des progrès et on distribue des fournitures essentielles pour que les gens en première ligne aient les outils dont ils ont besoin pour vous garder en santé."
1245007360327901186,2020-03-31 15:17:40,TUNE IN NOW: I’m giving an update from Rideau Cottage on how we’re harnessing Canadian talent so our health care providers have what they need to keep you safe. Watch it live here: https://t.co/cth1l9NIbo
1245007345773686784,2020-03-31 15:17:37,EN DIRECT MAINTENANT : Je suis à Rideau Cottage pour faire le point sur tout ce que nous faisons pour miser sur le talent canadien afin que nos fournisseurs de soins de santé aient ce qu’il faut pour vous garder en santé : https://t.co/X3dWoBEPfD
1244991051275931649,2020-03-31 14:12:52,"My friend @RalphGoodale has always stepped up to serve his fellow Canadians, and as the new Special Advisor for our response to the Flight 752 tragedy, he’ll continue to do so while getting justice for the families of the victims. Get the details: https://t.co/x9MylPEpIn"
